PM10,PM2.5,SO2,CO,O3,NO2
10,22,,4,,3
10,22,,4,,3
10,21,,4,,3
10,21,,4,,3
10,21,,4,,3
10,22,,4,,2
10,22,,4,,2
10,22,,4,,2
10,21,,3,,2
10,20,,3,,2
10,20,,3,,2
10,20,,3,,2
10,21,,3,,2
10,21,,2,,2
10,22,,2,,2
11,22,,2,,2
11,22,,1,,2
11,22,,1,,2
11,22,,1,,2
11,22,,1,,2
11,22,,1,,2
11,22,,0,,2
11,21,,0,,2
11,22,,0,,2
